database,workload,iteration,start_node,latency_ms,success,error,concurrency,op_type
neo4j,three_hop,29,205038,319.1062,True,,,read
neo4j,three_hop,30,207048,120.4268,True,,,read
neo4j,three_hop,31,207227,430.1479,True,,,read
neo4j,three_hop,32,208138,56.6404,True,,,read
neo4j,three_hop,33,208159,63.3337,True,,,read
neo4j,three_hop,34,209058,57.0707,True,,,read
neo4j,three_hop,35,209108,55.8397,True,,,read
neo4j,three_hop,36,210254,55.1003,True,,,read
neo4j,three_hop,37,302080,57.1975,True,,,read
neo4j,three_hop,38,9208245,54.6524,True,,,read
neo4j,three_hop,39,9304275,56.2229,True,,,read
neo4j,three_hop,40,9305258,54.3134,True,,,read
neo4j,three_hop,41,9306241,53.6843,True,,,read
neo4j,three_hop,42,9307320,53.8314,True,,,read
neo4j,three_hop,43,9309220,52.7313,True,,,read
neo4j,three_hop,44,9309273,52.9425,True,,,read
neo4j,three_hop,45,9309293,53.738,True,,,read
neo4j,three_hop,46,9310213,990.2613,True,,,read
neo4j,three_hop,47,9311240,3362.5497,True,,,read
neo4j,three_hop,48,9401244,54.9116,True,,,read
neo4j,three_hop,49,9401326,55.2705,True,,,read
neo4j,three_hop,50,9403260,53.436,True,,,read
neo4j,three_hop,51,9403269,55.1338,True,,,read
neo4j,three_hop,52,9407272,53.7444,True,,,read
neo4j,three_hop,53,9407278,52.8497,True,,,read
neo4j,three_hop,54,9407401,118.7581,True,,,read
neo4j,three_hop,55,9501227,52.1108,True,,,read
neo4j,three_hop,56,9501350,54.1725,True,,,read
neo4j,three_hop,57,9501376,53.7424,True,,,read
neo4j,three_hop,58,9502306,55.4093,True,,,read
neo4j,three_hop,59,9502360,53.8227,True,,,read
neo4j,three_hop,60,9503294,55.2168,True,,,read
neo4j,three_hop,61,9504347,54.9638,True,,,read
neo4j,three_hop,62,9505303,59.1024,True,,,read
neo4j,three_hop,63,9505310,59.3279,True,,,read
neo4j,three_hop,64,9505324,54.6451,True,,,read
neo4j,three_hop,65,9508299,52.6249,True,,,read
neo4j,three_hop,66,9509349,53.1464,True,,,read
neo4j,three_hop,67,9603367,56.4553,True,,,read
neo4j,three_hop,68,9603420,54.1351,True,,,read
neo4j,three_hop,69,9606252,54.7309,True,,,read
neo4j,three_hop,70,9609217,56.1047,True,,,read
neo4j,three_hop,71,9609470,55.0184,True,,,read
neo4j,three_hop,72,9610393,54.6963,True,,,read
neo4j,three_hop,73,9701246,54.0192,True,,,read
neo4j,three_hop,74,9702270,56.0891,True,,,read
neo4j,three_hop,75,9703209,54.4088,True,,,read
neo4j,three_hop,76,9703232,54.8756,True,,,read
neo4j,three_hop,77,9703423,53.6513,True,,,read
neo4j,three_hop,78,9705262,55.7673,True,,,read
neo4j,three_hop,79,9706541,55.0151,True,,,read
neo4j,three_hop,80,9707250,55.054,True,,,read
neo4j,three_hop,81,9707282,55.3481,True,,,read
neo4j,three_hop,82,9707295,55.028,True,,,read
neo4j,three_hop,83,9710376,54.2149,True,,,read
neo4j,three_hop,84,9711261,118.875,True,,,read
neo4j,three_hop,85,9711379,54.1925,True,,,read
neo4j,three_hop,86,9803439,54.2376,True,,,read
neo4j,three_hop,87,9804298,53.9269,True,,,read
neo4j,three_hop,88,9804313,54.7501,True,,,read
neo4j,three_hop,89,9804343,54.2269,True,,,read
neo4j,three_hop,90,9805465,53.265,True,,,read
neo4j,three_hop,91,9809529,57.9519,True,,,read
neo4j,three_hop,92,9810418,55.6649,True,,,read
neo4j,three_hop,93,9811432,54.4756,True,,,read
neo4j,three_hop,94,9811469,54.4045,True,,,read
neo4j,three_hop,95,9812342,55.8943,True,,,read
neo4j,three_hop,96,9906506,55.7669,True,,,read
neo4j,three_hop,97,9907534,54.3974,True,,,read
neo4j,three_hop,98,9909234,57.4458,True,,,read
neo4j,three_hop,99,9909512,52.1345,True,,,read
neo4j,point_lookup,0,2106,54.0078,True,,,read
neo4j,point_lookup,1,6114,52.9012,True,,,read
neo4j,point_lookup,2,6217,54.7429,True,,,read
neo4j,point_lookup,3,7077,54.6544,True,,,read
neo4j,point_lookup,4,7211,54.0237,True,,,read
neo4j,point_lookup,5,7232,52.7753,True,,,read
neo4j,point_lookup,6,9292,54.3458,True,,,read
neo4j,point_lookup,7,10094,52.0916,True,,,read
neo4j,point_lookup,8,10180,52.4945,True,,,read
neo4j,point_lookup,9,12020,55.416,True,,,read
neo4j,point_lookup,10,101328,54.0799,True,,,read
neo4j,point_lookup,11,102194,56.1618,True,,,read
neo4j,point_lookup,12,102318,53.9932,True,,,read
neo4j,point_lookup,13,104122,54.7413,True,,,read
neo4j,point_lookup,14,104187,54.6907,True,,,read
neo4j,point_lookup,15,105349,54.4829,True,,,read
neo4j,point_lookup,16,106261,55.3351,True,,,read
neo4j,point_lookup,17,107028,55.8248,True,,,read
neo4j,point_lookup,18,107093,52.7674,True,,,read
neo4j,point_lookup,19,107295,51.9396,True,,,read
neo4j,point_lookup,20,108250,53.2663,True,,,read
neo4j,point_lookup,21,109054,55.4628,True,,,read
neo4j,point_lookup,22,109073,54.3003,True,,,read
neo4j,point_lookup,23,110264,51.8996,True,,,read
neo4j,point_lookup,24,110376,52.3503,True,,,read
neo4j,point_lookup,25,201053,54.8051,True,,,read
neo4j,point_lookup,26,204096,52.4272,True,,,read
neo4j,point_lookup,27,204176,55.9092,True,,,read
neo4j,point_lookup,28,204182,54.5685,True,,,read
neo4j,point_lookup,29,205038,54.3997,True,,,read
neo4j,point_lookup,30,207048,54.7472,True,,,read
neo4j,point_lookup,31,207227,54.1542,True,,,read
neo4j,point_lookup,32,208138,51.9387,True,,,read
neo4j,point_lookup,33,208159,54.5387,True,,,read
neo4j,point_lookup,34,209058,52.4214,True,,,read
neo4j,point_lookup,35,209108,54.0097,True,,,read
neo4j,point_lookup,36,210254,53.6042,True,,,read
neo4j,point_lookup,37,302080,51.3182,True,,,read
neo4j,point_lookup,38,9208245,53.3948,True,,,read
neo4j,point_lookup,39,9304275,54.8951,True,,,read
neo4j,point_lookup,40,9305258,54.1569,True,,,read
neo4j,point_lookup,41,9306241,52.3879,True,,,read
neo4j,point_lookup,42,9307320,55.2858,True,,,read
neo4j,point_lookup,43,9309220,55.7446,True,,,read
neo4j,point_lookup,44,9309273,55.3873,True,,,read
neo4j,point_lookup,45,9309293,55.1701,True,,,read
neo4j,point_lookup,46,9310213,52.2193,True,,,read
neo4j,point_lookup,47,9311240,52.0331,True,,,read
neo4j,point_lookup,48,9401244,52.2444,True,,,read
neo4j,point_lookup,49,9401326,52.2724,True,,,read
neo4j,point_lookup,50,9403260,51.8732,True,,,read
neo4j,point_lookup,51,9403269,52.143,True,,,read
neo4j,point_lookup,52,9407272,52.7583,True,,,read
neo4j,point_lookup,53,9407278,52.7004,True,,,read
neo4j,point_lookup,54,9407401,53.2721,True,,,read
neo4j,point_lookup,55,9501227,56.8102,True,,,read
neo4j,point_lookup,56,9501350,54.1643,True,,,read
neo4j,point_lookup,57,9501376,54.3191,True,,,read
neo4j,point_lookup,58,9502306,54.2544,True,,,read
neo4j,point_lookup,59,9502360,53.0095,True,,,read
neo4j,point_lookup,60,9503294,52.6161,True,,,read
neo4j,point_lookup,61,9504347,54.6565,True,,,read
neo4j,point_lookup,62,9505303,54.7124,True,,,read
neo4j,point_lookup,63,9505310,54.8772,True,,,read
neo4j,point_lookup,64,9505324,52.7829,True,,,read
neo4j,point_lookup,65,9508299,55.3424,True,,,read
neo4j,point_lookup,66,9509349,54.1966,True,,,read
neo4j,point_lookup,67,9603367,53.1533,True,,,read
neo4j,point_lookup,68,9603420,55.2694,True,,,read
neo4j,point_lookup,69,9606252,53.7141,True,,,read
neo4j,point_lookup,70,9609217,53.5619,True,,,read
neo4j,point_lookup,71,9609470,55.0404,True,,,read
neo4j,point_lookup,72,9610393,54.2749,True,,,read
neo4j,point_lookup,73,9701246,54.1946,True,,,read
neo4j,point_lookup,74,9702270,52.4055,True,,,read
neo4j,point_lookup,75,9703209,52.5161,True,,,read
neo4j,point_lookup,76,9703232,54.2537,True,,,read
neo4j,point_lookup,77,9703423,54.9723,True,,,read
neo4j,point_lookup,78,9705262,55.6841,True,,,read
neo4j,point_lookup,79,9706541,54.5053,True,,,read
neo4j,point_lookup,80,9707250,55.4332,True,,,read
neo4j,point_lookup,81,9707282,53.1745,True,,,read
neo4j,point_lookup,82,9707295,53.1724,True,,,read
neo4j,point_lookup,83,9710376,55.6937,True,,,read
neo4j,point_lookup,84,9711261,53.9603,True,,,read
neo4j,point_lookup,85,9711379,55.0426,True,,,read
