database,workload,iteration,start_node,latency_ms,success,error,concurrency,op_type
falkordb,three_hop,97,9907534,25.6632,True,,,read
falkordb,three_hop,98,9909234,26.7128,True,,,read
falkordb,three_hop,99,9909512,24.3848,True,,,read
falkordb,point_lookup,0,2106,25.8091,True,,,read
falkordb,point_lookup,1,6114,30.6659,True,,,read
falkordb,point_lookup,2,6217,27.0129,True,,,read
falkordb,point_lookup,3,7077,26.1896,True,,,read
falkordb,point_lookup,4,7211,29.2523,True,,,read
falkordb,point_lookup,5,7232,25.2191,True,,,read
falkordb,point_lookup,6,9292,25.9454,True,,,read
falkordb,point_lookup,7,10094,26.0804,True,,,read
falkordb,point_lookup,8,10180,26.3323,True,,,read
falkordb,point_lookup,9,12020,26.0762,True,,,read
falkordb,point_lookup,10,101328,26.161,True,,,read
falkordb,point_lookup,11,102194,25.6719,True,,,read
falkordb,point_lookup,12,102318,25.8531,True,,,read
falkordb,point_lookup,13,104122,26.3619,True,,,read
falkordb,point_lookup,14,104187,25.1152,True,,,read
falkordb,point_lookup,15,105349,26.4255,True,,,read
falkordb,point_lookup,16,106261,26.1259,True,,,read
falkordb,point_lookup,17,107028,26.1375,True,,,read
falkordb,point_lookup,18,107093,28.3407,True,,,read
falkordb,point_lookup,19,107295,25.2483,True,,,read
falkordb,point_lookup,20,108250,25.3955,True,,,read
falkordb,point_lookup,21,109054,25.3808,True,,,read
falkordb,point_lookup,22,109073,26.0517,True,,,read
falkordb,point_lookup,23,110264,26.1151,True,,,read
falkordb,point_lookup,24,110376,27.0883,True,,,read
falkordb,point_lookup,25,201053,27.3802,True,,,read
falkordb,point_lookup,26,204096,26.4467,True,,,read
falkordb,point_lookup,27,204176,26.1178,True,,,read
falkordb,point_lookup,28,204182,25.9715,True,,,read
falkordb,point_lookup,29,205038,26.3902,True,,,read
falkordb,point_lookup,30,207048,27.1104,True,,,read
falkordb,point_lookup,31,207227,24.6932,True,,,read
falkordb,point_lookup,32,208138,26.5361,True,,,read
falkordb,point_lookup,33,208159,25.6341,True,,,read
falkordb,point_lookup,34,209058,26.5142,True,,,read
falkordb,point_lookup,35,209108,26.0888,True,,,read
falkordb,point_lookup,36,210254,25.7884,True,,,read
falkordb,point_lookup,37,302080,27.6312,True,,,read
falkordb,point_lookup,38,9208245,24.6656,True,,,read
falkordb,point_lookup,39,9304275,25.5471,True,,,read
falkordb,point_lookup,40,9305258,25.4028,True,,,read
falkordb,point_lookup,41,9306241,24.9975,True,,,read
falkordb,point_lookup,42,9307320,26.8763,True,,,read
falkordb,point_lookup,43,9309220,24.1801,True,,,read
falkordb,point_lookup,44,9309273,29.2469,True,,,read
falkordb,point_lookup,45,9309293,26.4606,True,,,read
falkordb,point_lookup,46,9310213,25.2917,True,,,read
falkordb,point_lookup,47,9311240,24.0318,True,,,read
falkordb,point_lookup,48,9401244,25.9842,True,,,read
falkordb,point_lookup,49,9401326,27.6528,True,,,read
falkordb,point_lookup,50,9403260,26.5364,True,,,read
falkordb,point_lookup,51,9403269,26.9021,True,,,read
falkordb,point_lookup,52,9407272,25.781,True,,,read
falkordb,point_lookup,53,9407278,27.2308,True,,,read
falkordb,point_lookup,54,9407401,25.3201,True,,,read
falkordb,point_lookup,55,9501227,25.3869,True,,,read
falkordb,point_lookup,56,9501350,24.8825,True,,,read
falkordb,point_lookup,57,9501376,27.1945,True,,,read
falkordb,point_lookup,58,9502306,23.9375,True,,,read
falkordb,point_lookup,59,9502360,25.8745,True,,,read
falkordb,point_lookup,60,9503294,23.9149,True,,,read
falkordb,point_lookup,61,9504347,25.784,True,,,read
falkordb,point_lookup,62,9505303,26.3915,True,,,read
falkordb,point_lookup,63,9505310,27.0108,True,,,read
falkordb,point_lookup,64,9505324,30.8445,True,,,read
falkordb,point_lookup,65,9508299,25.6623,True,,,read
falkordb,point_lookup,66,9509349,25.1748,True,,,read
falkordb,point_lookup,67,9603367,24.9197,True,,,read
falkordb,point_lookup,68,9603420,25.7949,True,,,read
falkordb,point_lookup,69,9606252,25.8128,True,,,read
falkordb,point_lookup,70,9609217,28.3506,True,,,read
falkordb,point_lookup,71,9609470,25.284,True,,,read
falkordb,point_lookup,72,9610393,25.5346,True,,,read
falkordb,point_lookup,73,9701246,25.6057,True,,,read
falkordb,point_lookup,74,9702270,25.8178,True,,,read
falkordb,point_lookup,75,9703209,26.8674,True,,,read
falkordb,point_lookup,76,9703232,24.8663,True,,,read
falkordb,point_lookup,77,9703423,23.9163,True,,,read
falkordb,point_lookup,78,9705262,26.12,True,,,read
falkordb,point_lookup,79,9706541,26.6664,True,,,read
falkordb,point_lookup,80,9707250,25.8954,True,,,read
falkordb,point_lookup,81,9707282,27.532,True,,,read
falkordb,point_lookup,82,9707295,24.231,True,,,read
falkordb,point_lookup,83,9710376,26.0913,True,,,read
falkordb,point_lookup,84,9711261,25.3981,True,,,read
falkordb,point_lookup,85,9711379,23.8083,True,,,read
falkordb,point_lookup,86,9803439,26.1221,True,,,read
falkordb,point_lookup,87,9804298,23.7461,True,,,read
falkordb,point_lookup,88,9804313,26.1773,True,,,read
falkordb,point_lookup,89,9804343,25.9989,True,,,read
falkordb,point_lookup,90,9805465,41.4412,True,,,read
falkordb,point_lookup,91,9809529,25.8973,True,,,read
falkordb,point_lookup,92,9810418,27.036,True,,,read
falkordb,point_lookup,93,9811432,26.033,True,,,read
falkordb,point_lookup,94,9811469,25.9068,True,,,read
falkordb,point_lookup,95,9812342,25.287,True,,,read
falkordb,point_lookup,96,9906506,25.1974,True,,,read
falkordb,point_lookup,97,9907534,25.9885,True,,,read
falkordb,point_lookup,98,9909234,24.5815,True,,,read
falkordb,point_lookup,99,9909512,26.0185,True,,,read
falkordb,filtered_lookup,0,2106,28.6219,True,,,read
falkordb,filtered_lookup,1,6114,29.9362,True,,,read
falkordb,filtered_lookup,2,6217,27.5871,True,,,read
falkordb,filtered_lookup,3,7077,30.5033,True,,,read
falkordb,filtered_lookup,4,7211,29.1661,True,,,read
falkordb,filtered_lookup,5,7232,29.2193,True,,,read
falkordb,filtered_lookup,6,9292,28.4129,True,,,read
falkordb,filtered_lookup,7,10094,28.9412,True,,,read
falkordb,filtered_lookup,8,10180,28.8979,True,,,read
falkordb,filtered_lookup,9,12020,30.5256,True,,,read
falkordb,filtered_lookup,10,101328,29.3469,True,,,read
falkordb,filtered_lookup,11,102194,28.3927,True,,,read
falkordb,filtered_lookup,12,102318,28.5908,True,,,read
falkordb,filtered_lookup,13,104122,29.3905,True,,,read
falkordb,filtered_lookup,14,104187,29.1871,True,,,read
falkordb,filtered_lookup,15,105349,28.9827,True,,,read
falkordb,filtered_lookup,16,106261,27.3826,True,,,read
falkordb,filtered_lookup,17,107028,28.578,True,,,read
falkordb,filtered_lookup,18,107093,29.2357,True,,,read
falkordb,filtered_lookup,19,107295,29.1315,True,,,read
falkordb,filtered_lookup,20,108250,28.1712,True,,,read
